variant,symbol,timeframe,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk_per_unit,net_r,bars_held,max_favorable_r,chandelier_active,chandelier_activation_time,chandelier_activation_price,ch_activate_r,ch_atr_mult,exit_reason,month
ACT3_ATR3,ALCX/USDT,6h,SHORT,2025-12-11 00:00:00+00:00,2025-12-20 06:00:00+00:00,9.24,7.997857142857143,9.850000000000001,7.997857142857143,0.6100000000000012,2.036299765807959,37,3.31147540983606,True,2025-12-18 18:00:00+00:00,7.44,3.0,3.0,STOP_OR_TRAILING,2025-12
ACT3_ATR3,ALCX/USDT,6h,SHORT,2025-12-31 12:00:00+00:00,2026-01-01 12:00:00+00:00,7.42,7.71,7.71,7.71,0.29000000000000004,-1.0,4,0.3448275862068953,False,,,3.0,3.0,STOP_OR_TRAILING,2026-01
ACT3_ATR3,ALCX/USDT,6h,SHORT,2026-01-08 06:00:00+00:00,2026-01-14 00:00:00+00:00,7.44,7.951428571428571,7.951428571428571,7.951428571428571,0.5114285714285707,-1.0,23,0.3519553072625715,False,,,3.0,3.0,STOP_OR_TRAILING,2026-01
ACT3_ATR3,ALCX/USDT,6h,SHORT,2026-01-18 18:00:00+00:00,2026-02-06 12:00:00+00:00,7.45,5.57,7.825714285714286,5.57,0.37571428571428545,5.0038022813688245,75,7.1596958174905,True,2026-01-29 12:00:00+00:00,6.42,3.0,3.0,STOP_OR_TRAILING,2026-02
ACT3_ATR3,ALCX/USDT,6h,SHORT,2026-02-18 06:00:00+00:00,2026-02-25 12:00:00+00:00,5.37,4.821428571428571,5.618571428571428,4.821428571428571,0.24857142857142822,2.2068965517241423,29,3.862068965517247,True,2026-02-23 00:00:00+00:00,4.66,3.0,3.0,STOP_OR_TRAILING,2026-02
ACT3_ATR3,ALCX/USDT,6h,SHORT,2026-02-28 06:00:00+00:00,2026-03-01 00:00:00+00:00,4.28,4.66,4.66,4.66,0.3799999999999999,-1.0,3,0.13157894736842063,False,,,3.0,3.0,STOP_OR_TRAILING,2026-03
ACT3_ATR3,ALCX/USDT,6h,LONG,2026-03-07 06:00:00+00:00,2026-03-07 12:00:00+00:00,7.39,6.634285714285714,6.634285714285714,6.634285714285714,0.7557142857142853,-1.0,1,0.648393194706995,False,,,3.0,3.0,STOP_OR_TRAILING,2026-03
ACT3_ATR3,ALCX/USDT,6h,SHORT,2026-03-18 12:00:00+00:00,2026-03-21 12:00:00+00:00,4.8,5.097142857142857,5.097142857142857,5.097142857142857,0.29714285714285715,-1.0,12,0.6394230769230752,False,,,3.0,3.0,STOP_OR_TRAILING,2026-03
ACT3_ATR3,ALCX/USDT,6h,SHORT,2026-03-26 12:00:00+00:00,2026-03-27 00:00:00+00:00,4.58,4.844285714285714,4.844285714285714,4.844285714285714,0.26428571428571423,-1.0,2,0.07567567567567744,False,,,3.0,3.0,STOP_OR_TRAILING,2026-03
ACT3_ATR3,ALCX/USDT,6h,LONG,2026-04-17 06:00:00+00:00,2026-04-18 06:00:00+00:00,5.76,5.431428571428571,5.431428571428571,5.431428571428571,0.3285714285714292,-1.0,4,0.09130434782608754,False,,,3.0,3.0,STOP_OR_TRAILING,2026-04
ACT3_ATR3,ALCX/USDT,6h,SHORT,2026-04-29 18:00:00+00:00,2026-04-30 00:00:00+00:00,5.05,5.2628571428571425,5.2628571428571425,5.2628571428571425,0.21285714285714263,-1.0,1,0.09395973154362226,False,,,3.0,3.0,STOP_OR_TRAILING,2026-04
ACT3_ATR3,ALCX/USDT,6h,LONG,2026-05-06 12:00:00+00:00,2026-05-08 12:00:00+00:00,5.61,5.4314285714285715,5.4314285714285715,5.4314285714285715,0.17857142857142883,-1.0,8,0.0,False,,,3.0,3.0,STOP_OR_TRAILING,2026-05
ACT3_ATR3,ALCX/USDT,6h,LONG,2026-05-10 18:00:00+00:00,2026-05-11 00:00:00+00:00,5.69,5.528571428571429,5.528571428571429,5.528571428571429,0.16142857142857103,-1.0,1,0.06194690265486609,False,,,3.0,3.0,STOP_OR_TRAILING,2026-05
ACT3_ATR3,ALCX/USDT,6h,LONG,2026-05-11 06:00:00+00:00,2026-05-11 12:00:00+00:00,6.04,5.791428571428572,5.791428571428572,5.791428571428572,0.24857142857142822,-1.0,1,0.7241379310344827,False,,,3.0,3.0,STOP_OR_TRAILING,2026-05
ACT3_ATR4,ALCX/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 12:00:00+00:00,9.02,8.578571428571427,8.578571428571427,8.578571428571427,0.44142857142857217,-1.0,31,0.5889967637540439,False,,,3.0,4.0,STOP_OR_TRAILING,2025-10
ACT3_ATR4,ALCX/USDT,6h,SHORT,2025-10-10 18:00:00+00:00,2025-10-13 18:00:00+00:00,7.25,8.262857142857143,8.262857142857143,8.262857142857143,1.0128571428571433,-1.0,12,0.17771509167841995,False,,,3.0,4.0,STOP_OR_TRAILING,2025-10
ACT3_ATR4,ALCX/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-19 06:00:00+00:00,7.26,7.935714285714285,7.935714285714285,7.935714285714285,0.6757142857142853,-1.0,8,0.19238900634249467,False,,,3.0,4.0,STOP_OR_TRAILING,2025-10
ACT3_ATR4,ALCX/USDT,6h,SHORT,2025-10-28 18:00:00+00:00,2025-11-05 06:00:00+00:00,7.37,7.422857142857143,7.761428571428572,7.422857142857143,0.39142857142857146,-0.13503649635036402,30,3.1934306569343063,True,2025-11-04 18:00:00+00:00,6.51,3.0,4.0,STOP_OR_TRAILING,2025-11
ACT3_ATR4,ALCX/USDT,6h,LONG,2025-11-06 00:00:00+00:00,2025-11-06 18:00:00+00:00,13.92,10.448571428571428,10.448571428571428,10.448571428571428,3.4714285714285715,-1.0,3,1.1032921810699587,False,,,3.0,4.0,STOP_OR_TRAILING,2025-11
ACT3_ATR4,ALCX/USDT,6h,LONG,2025-11-13 12:00:00+00:00,2025-11-13 18:00:00+00:00,16.37,13.007142857142858,13.007142857142858,13.007142857142858,3.362857142857143,-1.0,1,0.17544604927782492,False,,,3.0,4.0,STOP_OR_TRAILING,2025-11
ACT3_ATR4,ALCX/USDT,6h,SHORT,2025-11-19 12:00:00+00:00,2025-11-21 06:00:00+00:00,10.13,12.074285714285717,12.074285714285717,12.074285714285717,1.9442857142857157,-1.0,7,0.4423218221895668,False,,,3.0,4.0,STOP_OR_TRAILING,2025-11
ACT3_ATR4,ALCX/USDT,6h,SHORT,2025-11-28 00:00:00+00:00,2025-11-28 18:00:00+00:00,9.0,9.755714285714285,9.755714285714285,9.755714285714285,0.7557142857142853,-1.0,3,0.06616257088846979,False,,,3.0,4.0,STOP_OR_TRAILING,2025-11
ACT3_ATR4,ALCX/USDT,6h,SHORT,2025-12-11 00:00:00+00:00,2025-12-20 06:00:00+00:00,9.24,8.257142857142856,9.850000000000001,8.257142857142856,0.6100000000000012,1.6112412177985935,37,3.31147540983606,True,2025-12-18 18:00:00+00:00,7.44,3.0,4.0,STOP_OR_TRAILING,2025-12
ACT3_ATR4,ALCX/USDT,6h,SHORT,2025-12-31 12:00:00+00:00,2026-01-01 12:00:00+00:00,7.42,7.71,7.71,7.71,0.29000000000000004,-1.0,4,0.3448275862068953,False,,,3.0,4.0,STOP_OR_TRAILING,2026-01
ACT3_ATR4,ALCX/USDT,6h,SHORT,2026-01-08 06:00:00+00:00,2026-01-14 00:00:00+00:00,7.44,7.951428571428571,7.951428571428571,7.951428571428571,0.5114285714285707,-1.0,23,0.3519553072625715,False,,,3.0,4.0,STOP_OR_TRAILING,2026-01
ACT3_ATR4,ALCX/USDT,6h,SHORT,2026-01-18 18:00:00+00:00,2026-02-09 06:00:00+00:00,7.45,5.461428571428572,7.825714285714286,5.461428571428572,0.37571428571428545,5.292775665399243,86,8.357414448669209,True,2026-01-29 12:00:00+00:00,6.42,3.0,4.0,STOP_OR_TRAILING,2026-02
ACT3_ATR4,ALCX/USDT,6h,SHORT,2026-02-18 06:00:00+00:00,2026-03-07 06:00:00+00:00,5.37,4.844285714285714,5.618571428571428,4.844285714285714,0.24857142857142822,2.1149425287356354,68,4.5862068965517295,True,2026-02-23 00:00:00+00:00,4.66,3.0,4.0,STOP_OR_TRAILING,2026-03
ACT3_ATR4,ALCX/USDT,6h,LONG,2026-03-07 12:00:00+00:00,2026-03-07 18:00:00+00:00,7.74,6.768571428571429,6.768571428571429,6.768571428571429,0.9714285714285715,-1.0,1,0.5249999999999997,False,,,3.0,4.0,STOP_OR_TRAILING,2026-03
ACT3_ATR4,ALCX/USDT,6h,SHORT,2026-03-18 12:00:00+00:00,2026-03-21 12:00:00+00:00,4.8,5.097142857142857,5.097142857142857,5.097142857142857,0.29714285714285715,-1.0,12,0.6394230769230752,False,,,3.0,4.0,STOP_OR_TRAILING,2026-03
ACT3_ATR4,ALCX/USDT,6h,SHORT,2026-03-26 12:00:00+00:00,2026-03-27 00:00:00+00:00,4.58,4.844285714285714,4.844285714285714,4.844285714285714,0.26428571428571423,-1.0,2,0.07567567567567744,False,,,3.0,4.0,STOP_OR_TRAILING,2026-03
ACT3_ATR4,ALCX/USDT,6h,LONG,2026-04-17 06:00:00+00:00,2026-04-18 06:00:00+00:00,5.76,5.431428571428571,5.431428571428571,5.431428571428571,0.3285714285714292,-1.0,4,0.09130434782608754,False,,,3.0,4.0,STOP_OR_TRAILING,2026-04
ACT3_ATR4,ALCX/USDT,6h,SHORT,2026-04-29 18:00:00+00:00,2026-04-30 00:00:00+00:00,5.05,5.2628571428571425,5.2628571428571425,5.2628571428571425,0.21285714285714263,-1.0,1,0.09395973154362226,False,,,3.0,4.0,STOP_OR_TRAILING,2026-04
ACT3_ATR4,ALCX/USDT,6h,LONG,2026-05-06 12:00:00+00:00,2026-05-08 12:00:00+00:00,5.61,5.4314285714285715,5.4314285714285715,5.4314285714285715,0.17857142857142883,-1.0,8,0.0,False,,,3.0,4.0,STOP_OR_TRAILING,2026-05
ACT3_ATR4,ALCX/USDT,6h,LONG,2026-05-10 18:00:00+00:00,2026-05-11 00:00:00+00:00,5.69,5.528571428571429,5.528571428571429,5.528571428571429,0.16142857142857103,-1.0,1,0.06194690265486609,False,,,3.0,4.0,STOP_OR_TRAILING,2026-05
ACT3_ATR4,ALCX/USDT,6h,LONG,2026-05-11 06:00:00+00:00,2026-05-11 12:00:00+00:00,6.04,5.791428571428572,5.791428571428572,5.791428571428572,0.24857142857142822,-1.0,1,0.7241379310344827,False,,,3.0,4.0,STOP_OR_TRAILING,2026-05
ACT3_ATR5,ALCX/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 12:00:00+00:00,9.02,8.578571428571427,8.578571428571427,8.578571428571427,0.44142857142857217,-1.0,31,0.5889967637540439,False,,,3.0,5.0,STOP_OR_TRAILING,2025-10
ACT3_ATR5,ALCX/USDT,6h,SHORT,2025-10-10 18:00:00+00:00,2025-10-13 18:00:00+00:00,7.25,8.262857142857143,8.262857142857143,8.262857142857143,1.0128571428571433,-1.0,12,0.17771509167841995,False,,,3.0,5.0,STOP_OR_TRAILING,2025-10
ACT3_ATR5,ALCX/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-19 06:00:00+00:00,7.26,7.935714285714285,7.935714285714285,7.935714285714285,0.6757142857142853,-1.0,8,0.19238900634249467,False,,,3.0,5.0,STOP_OR_TRAILING,2025-10
ACT3_ATR5,ALCX/USDT,6h,SHORT,2025-10-28 18:00:00+00:00,2025-11-05 06:00:00+00:00,7.37,7.748571428571428,7.761428571428572,7.748571428571428,0.39142857142857146,-0.9671532846715316,30,3.1934306569343063,True,2025-11-04 18:00:00+00:00,6.51,3.0,5.0,STOP_OR_TRAILING,2025-11
ACT3_ATR5,ALCX/USDT,6h,LONG,2025-11-06 00:00:00+00:00,2025-11-06 18:00:00+00:00,13.92,10.448571428571428,10.448571428571428,10.448571428571428,3.4714285714285715,-1.0,3,1.1032921810699587,False,,,3.0,5.0,STOP_OR_TRAILING,2025-11
ACT3_ATR5,ALCX/USDT,6h,LONG,2025-11-13 12:00:00+00:00,2025-11-13 18:00:00+00:00,16.37,13.007142857142858,13.007142857142858,13.007142857142858,3.362857142857143,-1.0,1,0.17544604927782492,False,,,3.0,5.0,STOP_OR_TRAILING,2025-11
ACT3_ATR5,ALCX/USDT,6h,SHORT,2025-11-19 12:00:00+00:00,2025-11-21 06:00:00+00:00,10.13,12.074285714285717,12.074285714285717,12.074285714285717,1.9442857142857157,-1.0,7,0.4423218221895668,False,,,3.0,5.0,STOP_OR_TRAILING,2025-11
ACT3_ATR5,ALCX/USDT,6h,SHORT,2025-11-28 00:00:00+00:00,2025-11-28 18:00:00+00:00,9.0,9.755714285714285,9.755714285714285,9.755714285714285,0.7557142857142853,-1.0,3,0.06616257088846979,False,,,3.0,5.0,STOP_OR_TRAILING,2025-11
ACT3_ATR5,ALCX/USDT,6h,SHORT,2025-12-11 00:00:00+00:00,2025-12-20 06:00:00+00:00,9.24,8.516428571428571,9.850000000000001,8.516428571428571,0.6100000000000012,1.186182669789225,37,3.31147540983606,True,2025-12-18 18:00:00+00:00,7.44,3.0,5.0,STOP_OR_TRAILING,2025-12
ACT3_ATR5,ALCX/USDT,6h,SHORT,2025-12-31 12:00:00+00:00,2026-01-01 12:00:00+00:00,7.42,7.71,7.71,7.71,0.29000000000000004,-1.0,4,0.3448275862068953,False,,,3.0,5.0,STOP_OR_TRAILING,2026-01
ACT3_ATR5,ALCX/USDT,6h,SHORT,2026-01-08 06:00:00+00:00,2026-01-14 00:00:00+00:00,7.44,7.951428571428571,7.951428571428571,7.951428571428571,0.5114285714285707,-1.0,23,0.3519553072625715,False,,,3.0,5.0,STOP_OR_TRAILING,2026-01
ACT3_ATR5,ALCX/USDT,6h,SHORT,2026-01-18 18:00:00+00:00,2026-02-11 00:00:00+00:00,7.45,5.4957142857142856,7.825714285714286,5.4957142857142856,0.37571428571428545,5.201520912547533,93,8.357414448669209,True,2026-01-29 12:00:00+00:00,6.42,3.0,5.0,STOP_OR_TRAILING,2026-02
ACT3_ATR5,ALCX/USDT,6h,SHORT,2026-02-18 06:00:00+00:00,2026-03-07 06:00:00+00:00,5.37,4.997857142857143,5.618571428571428,4.997857142857143,0.24857142857142822,1.4971264367816122,68,4.5862068965517295,True,2026-02-23 00:00:00+00:00,4.66,3.0,5.0,STOP_OR_TRAILING,2026-03
ACT3_ATR5,ALCX/USDT,6h,LONG,2026-03-07 12:00:00+00:00,2026-03-07 18:00:00+00:00,7.74,6.768571428571429,6.768571428571429,6.768571428571429,0.9714285714285715,-1.0,1,0.5249999999999997,False,,,3.0,5.0,STOP_OR_TRAILING,2026-03
ACT3_ATR5,ALCX/USDT,6h,SHORT,2026-03-18 12:00:00+00:00,2026-03-21 12:00:00+00:00,4.8,5.097142857142857,5.097142857142857,5.097142857142857,0.29714285714285715,-1.0,12,0.6394230769230752,False,,,3.0,5.0,STOP_OR_TRAILING,2026-03
ACT3_ATR5,ALCX/USDT,6h,SHORT,2026-03-26 12:00:00+00:00,2026-03-27 00:00:00+00:00,4.58,4.844285714285714,4.844285714285714,4.844285714285714,0.26428571428571423,-1.0,2,0.07567567567567744,False,,,3.0,5.0,STOP_OR_TRAILING,2026-03
ACT3_ATR5,ALCX/USDT,6h,LONG,2026-04-17 06:00:00+00:00,2026-04-18 06:00:00+00:00,5.76,5.431428571428571,5.431428571428571,5.431428571428571,0.3285714285714292,-1.0,4,0.09130434782608754,False,,,3.0,5.0,STOP_OR_TRAILING,2026-04
ACT3_ATR5,ALCX/USDT,6h,SHORT,2026-04-29 18:00:00+00:00,2026-04-30 00:00:00+00:00,5.05,5.2628571428571425,5.2628571428571425,5.2628571428571425,0.21285714285714263,-1.0,1,0.09395973154362226,False,,,3.0,5.0,STOP_OR_TRAILING,2026-04
ACT3_ATR5,ALCX/USDT,6h,LONG,2026-05-06 12:00:00+00:00,2026-05-08 12:00:00+00:00,5.61,5.4314285714285715,5.4314285714285715,5.4314285714285715,0.17857142857142883,-1.0,8,0.0,False,,,3.0,5.0,STOP_OR_TRAILING,2026-05
ACT3_ATR5,ALCX/USDT,6h,LONG,2026-05-10 18:00:00+00:00,2026-05-11 00:00:00+00:00,5.69,5.528571428571429,5.528571428571429,5.528571428571429,0.16142857142857103,-1.0,1,0.06194690265486609,False,,,3.0,5.0,STOP_OR_TRAILING,2026-05
ACT3_ATR5,ALCX/USDT,6h,LONG,2026-05-11 06:00:00+00:00,2026-05-11 12:00:00+00:00,6.04,5.791428571428572,5.791428571428572,5.791428571428572,0.24857142857142822,-1.0,1,0.7241379310344827,False,,,3.0,5.0,STOP_OR_TRAILING,2026-05
ACT4_ATR3,ALCX/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 12:00:00+00:00,9.02,8.578571428571427,8.578571428571427,8.578571428571427,0.44142857142857217,-1.0,31,0.5889967637540439,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
ACT4_ATR3,ALCX/USDT,6h,SHORT,2025-10-10 18:00:00+00:00,2025-10-13 18:00:00+00:00,7.25,8.262857142857143,8.262857142857143,8.262857142857143,1.0128571428571433,-1.0,12,0.17771509167841995,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
ACT4_ATR3,ALCX/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-19 06:00:00+00:00,7.26,7.935714285714285,7.935714285714285,7.935714285714285,0.6757142857142853,-1.0,8,0.19238900634249467,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
ACT4_ATR3,ALCX/USDT,6h,SHORT,2025-10-28 18:00:00+00:00,2025-11-05 06:00:00+00:00,7.37,7.761428571428572,7.761428571428572,7.761428571428572,0.39142857142857146,-1.0,30,3.1934306569343063,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
ACT4_ATR3,ALCX/USDT,6h,LONG,2025-11-06 00:00:00+00:00,2025-11-06 18:00:00+00:00,13.92,10.448571428571428,10.448571428571428,10.448571428571428,3.4714285714285715,-1.0,3,1.1032921810699587,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
ACT4_ATR3,ALCX/USDT,6h,LONG,2025-11-13 12:00:00+00:00,2025-11-13 18:00:00+00:00,16.37,13.007142857142858,13.007142857142858,13.007142857142858,3.362857142857143,-1.0,1,0.17544604927782492,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
ACT4_ATR3,ALCX/USDT,6h,SHORT,2025-11-19 12:00:00+00:00,2025-11-21 06:00:00+00:00,10.13,12.074285714285717,12.074285714285717,12.074285714285717,1.9442857142857157,-1.0,7,0.4423218221895668,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
ACT4_ATR3,ALCX/USDT,6h,SHORT,2025-11-28 00:00:00+00:00,2025-11-28 18:00:00+00:00,9.0,9.755714285714285,9.755714285714285,9.755714285714285,0.7557142857142853,-1.0,3,0.06616257088846979,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
ACT4_ATR3,ALCX/USDT,6h,SHORT,2025-12-11 00:00:00+00:00,2026-01-25 12:00:00+00:00,9.24,7.119285714285714,9.850000000000001,7.119285714285714,0.6100000000000012,3.4765807962529216,182,4.245901639344254,True,2026-01-20 18:00:00+00:00,6.77,4.0,3.0,STOP_OR_TRAILING,2026-01
ACT4_ATR3,ALCX/USDT,6h,SHORT,2026-01-25 18:00:00+00:00,2026-01-27 18:00:00+00:00,6.58,6.989999999999999,6.989999999999999,6.989999999999999,0.40999999999999925,-1.0,8,0.048780487804879265,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
ACT4_ATR3,ALCX/USDT,6h,SHORT,2026-01-29 12:00:00+00:00,2026-02-09 06:00:00+00:00,6.42,5.173571428571428,6.935714285714285,5.173571428571428,0.5157142857142851,2.416897506925211,43,4.091412742382277,True,2026-02-09 06:00:00+00:00,5.32,4.0,3.0,STOP_OR_TRAILING,2026-02
ACT4_ATR3,ALCX/USDT,6h,SHORT,2026-02-18 06:00:00+00:00,2026-03-07 06:00:00+00:00,5.37,4.690714285714286,5.618571428571428,4.690714285714286,0.24857142857142822,2.732758620689659,68,4.5862068965517295,True,2026-02-27 06:00:00+00:00,4.44,4.0,3.0,STOP_OR_TRAILING,2026-03
ACT4_ATR3,ALCX/USDT,6h,LONG,2026-03-07 12:00:00+00:00,2026-03-07 18:00:00+00:00,7.74,6.768571428571429,6.768571428571429,6.768571428571429,0.9714285714285715,-1.0,1,0.5249999999999997,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
ACT4_ATR3,ALCX/USDT,6h,SHORT,2026-03-18 12:00:00+00:00,2026-03-21 12:00:00+00:00,4.8,5.097142857142857,5.097142857142857,5.097142857142857,0.29714285714285715,-1.0,12,0.6394230769230752,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
ACT4_ATR3,ALCX/USDT,6h,SHORT,2026-03-26 12:00:00+00:00,2026-03-27 00:00:00+00:00,4.58,4.844285714285714,4.844285714285714,4.844285714285714,0.26428571428571423,-1.0,2,0.07567567567567744,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
ACT4_ATR3,ALCX/USDT,6h,LONG,2026-04-17 06:00:00+00:00,2026-04-18 06:00:00+00:00,5.76,5.431428571428571,5.431428571428571,5.431428571428571,0.3285714285714292,-1.0,4,0.09130434782608754,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
ACT4_ATR3,ALCX/USDT,6h,SHORT,2026-04-29 18:00:00+00:00,2026-04-30 00:00:00+00:00,5.05,5.2628571428571425,5.2628571428571425,5.2628571428571425,0.21285714285714263,-1.0,1,0.09395973154362226,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
ACT4_ATR3,ALCX/USDT,6h,LONG,2026-05-06 12:00:00+00:00,2026-05-08 12:00:00+00:00,5.61,5.4314285714285715,5.4314285714285715,5.4314285714285715,0.17857142857142883,-1.0,8,0.0,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
ACT4_ATR3,ALCX/USDT,6h,LONG,2026-05-10 18:00:00+00:00,2026-05-11 00:00:00+00:00,5.69,5.528571428571429,5.528571428571429,5.528571428571429,0.16142857142857103,-1.0,1,0.06194690265486609,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
ACT4_ATR3,ALCX/USDT,6h,LONG,2026-05-11 06:00:00+00:00,2026-05-11 12:00:00+00:00,6.04,5.791428571428572,5.791428571428572,5.791428571428572,0.24857142857142822,-1.0,1,0.7241379310344827,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
ACT4_ATR4,ALCX/USDT,6h,LONG,2025-10-02 18:00:00+00:00,2025-10-10 12:00:00+00:00,9.02,8.578571428571427,8.578571428571427,8.578571428571427,0.44142857142857217,-1.0,31,0.5889967637540439,False,,,4.0,4.0,STOP_OR_TRAILING,2025-10
ACT4_ATR4,ALCX/USDT,6h,SHORT,2025-10-10 18:00:00+00:00,2025-10-13 18:00:00+00:00,7.25,8.262857142857143,8.262857142857143,8.262857142857143,1.0128571428571433,-1.0,12,0.17771509167841995,False,,,4.0,4.0,STOP_OR_TRAILING,2025-10
ACT4_ATR4,ALCX/USDT,6h,SHORT,2025-10-17 06:00:00+00:00,2025-10-19 06:00:00+00:00,7.26,7.935714285714285,7.935714285714285,7.935714285714285,0.6757142857142853,-1.0,8,0.19238900634249467,False,,,4.0,4.0,STOP_OR_TRAILING,2025-10
ACT4_ATR4,ALCX/USDT,6h,SHORT,2025-10-28 18:00:00+00:00,2025-11-05 06:00:00+00:00,7.37,7.761428571428572,7.761428571428572,7.761428571428572,0.39142857142857146,-1.0,30,3.1934306569343063,False,,,4.0,4.0,STOP_OR_TRAILING,2025-11
ACT4_ATR4,ALCX/USDT,6h,LONG,2025-11-06 00:00:00+00:00,2025-11-06 18:00:00+00:00,13.92,10.448571428571428,10.448571428571428,10.448571428571428,3.4714285714285715,-1.0,3,1.1032921810699587,False,,,4.0,4.0,STOP_OR_TRAILING,2025-11
ACT4_ATR4,ALCX/USDT,6h,LONG,2025-11-13 12:00:00+00:00,2025-11-13 18:00:00+00:00,16.37,13.007142857142858,13.007142857142858,13.007142857142858,3.362857142857143,-1.0,1,0.17544604927782492,False,,,4.0,4.0,STOP_OR_TRAILING,2025-11
ACT4_ATR4,ALCX/USDT,6h,SHORT,2025-11-19 12:00:00+00:00,2025-11-21 06:00:00+00:00,10.13,12.074285714285717,12.074285714285717,12.074285714285717,1.9442857142857157,-1.0,7,0.4423218221895668,False,,,4.0,4.0,STOP_OR_TRAILING,2025-11
ACT4_ATR4,ALCX/USDT,6h,SHORT,2025-11-28 00:00:00+00:00,2025-11-28 18:00:00+00:00,9.0,9.755714285714285,9.755714285714285,9.755714285714285,0.7557142857142853,-1.0,3,0.06616257088846979,False,,,4.0,4.0,STOP_OR_TRAILING,2025-11
ACT4_ATR4,ALCX/USDT,6h,SHORT,2025-12-11 00:00:00+00:00,2026-01-28 12:00:00+00:00,9.24,7.275714285714285,9.850000000000001,7.275714285714285,0.6100000000000012,3.220140515222478,194,4.508196721311466,True,2026-01-20 18:00:00+00:00,6.77,4.0,4.0,STOP_OR_TRAILING,2026-01
ACT4_ATR4,ALCX/USDT,6h,SHORT,2026-01-29 12:00:00+00:00,2026-02-09 06:00:00+00:00,6.42,5.461428571428572,6.935714285714285,5.461428571428572,0.5157142857142851,1.8587257617728545,43,4.091412742382277,True,2026-02-09 06:00:00+00:00,5.32,4.0,4.0,STOP_OR_TRAILING,2026-02
ACT4_ATR4,ALCX/USDT,6h,SHORT,2026-02-18 06:00:00+00:00,2026-03-07 06:00:00+00:00,5.37,4.844285714285714,5.618571428571428,4.844285714285714,0.24857142857142822,2.1149425287356354,68,4.5862068965517295,True,2026-02-27 06:00:00+00:00,4.44,4.0,4.0,STOP_OR_TRAILING,2026-03
ACT4_ATR4,ALCX/USDT,6h,LONG,2026-03-07 12:00:00+00:00,2026-03-07 18:00:00+00:00,7.74,6.768571428571429,6.768571428571429,6.768571428571429,0.9714285714285715,-1.0,1,0.5249999999999997,False,,,4.0,4.0,STOP_OR_TRAILING,2026-03
ACT4_ATR4,ALCX/USDT,6h,SHORT,2026-03-18 12:00:00+00:00,2026-03-21 12:00:00+00:00,4.8,5.097142857142857,5.097142857142857,5.097142857142857,0.29714285714285715,-1.0,12,0.6394230769230752,False,,,4.0,4.0,STOP_OR_TRAILING,2026-03
ACT4_ATR4,ALCX/USDT,6h,SHORT,2026-03-26 12:00:00+00:00,2026-03-27 00:00:00+00:00,4.58,4.844285714285714,4.844285714285714,4.844285714285714,0.26428571428571423,-1.0,2,0.07567567567567744,False,,,4.0,4.0,STOP_OR_TRAILING,2026-03
ACT4_ATR4,ALCX/USDT,6h,LONG,2026-04-17 06:00:00+00:00,2026-04-18 06:00:00+00:00,5.76,5.431428571428571,5.431428571428571,5.431428571428571,0.3285714285714292,-1.0,4,0.09130434782608754,False,,,4.0,4.0,STOP_OR_TRAILING,2026-04
ACT4_ATR4,ALCX/USDT,6h,SHORT,2026-04-29 18:00:00+00:00,2026-04-30 00:00:00+00:00,5.05,5.2628571428571425,5.2628571428571425,5.2628571428571425,0.21285714285714263,-1.0,1,0.09395973154362226,False,,,4.0,4.0,STOP_OR_TRAILING,2026-04
ACT4_ATR4,ALCX/USDT,6h,LONG,2026-05-06 12:00:00+00:00,2026-05-08 12:00:00+00:00,5.61,5.4314285714285715,5.4314285714285715,5.4314285714285715,0.17857142857142883,-1.0,8,0.0,False,,,4.0,4.0,STOP_OR_TRAILING,2026-05
ACT4_ATR4,ALCX/USDT,6h,LONG,2026-05-10 18:00:00+00:00,2026-05-11 00:00:00+00:00,5.69,5.528571428571429,5.528571428571429,5.528571428571429,0.16142857142857103,-1.0,1,0.06194690265486609,False,,,4.0,4.0,STOP_OR_TRAILING,2026-05
