trade_id,symbol,timeframe,side,filter_mode,linreg_n,linreg_mult,stop_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,pnl_pct,mae_r,mfe_r,source_trade_id,variant,portfolio_entry_time,open_positions_before_entry,skip_reason,portfolio_status
29,AI/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-24 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.6297,0.5453363636363637,0.5453363636363637,0.0843636363636363,initial_stop,2,-0.9999999999999996,-13.397433121111057,-1.4307112068965526,0.0035560344827582,81,T5_LINREG_B_max5,2024-11-24 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
38,ALICE/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-24 00:00:00+00:00,2024-11-26 00:00:00+00:00,1.506,1.3104727272727272,1.3104727272727272,0.1955272727272727,initial_stop,2,-1.0000000000000002,-12.983218640589168,-1.0944764738701875,0.1329737771991818,82,T5_LINREG_B_max5,2024-11-24 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
80,ATA/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-24 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1155,0.1191,0.1007727272727272,0.0147272727272727,midline_exit,15,0.2444444444444438,3.116883116883118,-0.9438271604938276,2.566666666666665,83,T5_LINREG_B_max5,2024-11-24 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
102,AVA/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-24 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.5852,0.5245672727272728,0.5245672727272728,0.0606327272727272,initial_stop,2,-1.0000000000000004,-10.36102653327534,-1.0621326616288838,0.1368897685018587,84,T5_LINREG_B_max5,2024-11-24 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
30,AI/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-28 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.6894,0.5992181818181819,0.5992181818181819,0.0901818181818181,initial_stop,11,-0.9999999999999996,-13.081203681725873,-1.4903225806451612,1.9006048387096777,86,T5_LINREG_B_max5,2024-11-28 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
61,AR/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,25.67,22.21072727272728,22.21072727272728,3.4592727272727277,initial_stop,9,-0.9999999999999996,-13.475935828876995,-1.6043834752444026,0.962630085146641,87,T5_LINREG_B_max5,2024-11-30 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
49,ALT/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.16465,0.1406943636363636,0.1406943636363636,0.0239556363636363,initial_stop,8,-1.0000000000000009,-14.54942992021644,-1.5445216916117666,1.842572634263336,88,T5_LINREG_B_max5,2024-12-01 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
103,AVA/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-01 00:00:00+00:00,2024-12-10 00:00:00+00:00,0.688,0.6238072727272727,0.6238072727272727,0.0641927272727272,initial_stop,9,-1.0000000000000004,-9.330338266384786,-1.1216223871296658,2.2744009516796018,89,T5_LINREG_B_max5,2024-12-01 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
4,AAVE/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-02 00:00:00+00:00,2024-12-19 00:00:00+00:00,235.39,314.98,209.53872727272727,25.851272727272725,midline_exit,17,3.0787652445457248,33.81197162156422,-0.5547115668650031,6.361775752204922,90,T5_LINREG_B_max5,2024-12-02 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
12,ACM/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.953,1.7639818181818183,1.7639818181818183,0.1890181818181817,initial_stop,6,-1.0,-9.678350323511609,-1.3384955752212395,1.3596575606002306,91,T5_LINREG_B_max5,2024-12-03 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
20,ADX/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.2317,0.2078818181818181,0.2078818181818181,0.0238181818181818,initial_stop,6,-1.0000000000000002,-10.279750461019344,-1.0034351145038158,1.1797709923664117,92,T5_LINREG_B_max5,2024-12-03 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
39,ALICE/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.805,1.582090909090909,1.582090909090909,0.2229090909090909,initial_stop,6,-1.0000000000000002,-12.349534122387308,-2.6602773246329523,0.5293637846655795,93,T5_LINREG_B_max5,2024-12-03 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
53,APE/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.894,1.6090181818181817,1.6090181818181817,0.2849818181818181,initial_stop,6,-1.0000000000000002,-15.046558510127683,-2.34050019139977,0.9614648462421854,94,T5_LINREG_B_max5,2024-12-03 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
54,API3/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.593,2.241509090909091,2.241509090909091,0.351490909090909,initial_stop,6,-0.9999999999999996,-13.555376362935167,-2.543451272501552,0.5177943306434926,95,T5_LINREG_B_max5,2024-12-03 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
73,ARPA/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.07231,0.0621281818181818,0.0621281818181818,0.0101818181818181,initial_stop,6,-1.0,-14.08078852415735,-2.132232142857143,0.3830357142857143,96,T5_LINREG_B_max5,2024-12-03 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
112,AXL/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.1237,0.9622527272727271,0.9622527272727271,0.1614472727272727,initial_stop,6,-1.0000000000000002,-14.367471097915177,-2.3146875985404742,0.0916707959818018,97,T5_LINREG_B_max5,2024-12-03 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
125,BNB/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,734.64,683.2738181818182,683.2738181818182,51.3661818181818,initial_stop,6,-0.9999999999999992,-6.992020829002199,-1.803521241425204,1.1528986174136513,98,T5_LINREG_B_max5,2024-12-03 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
17,ADA/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.8406,0.7520036363636364,0.7520036363636364,0.0885963636363636,initial_stop,5,-0.9999999999999996,-10.539657820171731,-1.0846946314234114,0.267505335741257,124,T5_LINREG_B_max5,2025-05-10 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
44,ALPINE/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,1.113,0.9829272727272728,0.9829272727272728,0.1300727272727272,initial_stop,5,-0.9999999999999998,-11.68667810177244,-1.345401174168298,2.6754263349175296,125,T5_LINREG_B_max5,2025-05-10 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
92,ATOM/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.384,4.84029090909091,4.84029090909091,0.5437090909090908,initial_stop,5,-0.9999999999999998,-10.098608672159926,-1.1421548956661327,0.2115101658640972,126,T5_LINREG_B_max5,2025-05-10 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
140,DOGE/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-05-10 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.25063,0.227618,0.227618,0.023012,initial_stop,1,-1.0,-9.181662211227705,-1.2393533808447772,0.3941421866852062,127,T5_LINREG_B_max5,2025-05-10 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
145,DOT/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-05-10 00:00:00+00:00,2025-05-13 00:00:00+00:00,5.309,4.847036363636364,4.847036363636364,0.4619636363636364,initial_stop,3,-1.0,-8.701518861624347,-1.0520308564231733,0.1969852015113354,128,T5_LINREG_B_max5,2025-05-10 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
149,ETH/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-05-10 00:00:00+00:00,2025-05-18 00:00:00+00:00,2583.23,2368.022727272727,2368.022727272727,215.2072727272728,initial_stop,8,-1.000000000000001,-8.330937343065582,-1.2082305430705278,0.72149048697239,129,T5_LINREG_B_max5,2025-05-10 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
162,LTC/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-05-10 00:00:00+00:00,2025-05-19 00:00:00+00:00,105.27,95.49218181818182,95.49218181818182,9.777818181818184,initial_stop,9,-0.9999999999999992,-9.288323531697706,-1.12294990516568,0.0715906132619289,130,T5_LINREG_B_max5,2025-05-10 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
183,TRX/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-05-12 00:00:00+00:00,2025-05-23 00:00:00+00:00,0.2717,0.2688,0.2568818181818181,0.0148181818181818,midline_exit,11,-0.1957055214723934,-1.0673536989326493,-0.7558282208588946,0.7018404907975471,131,T5_LINREG_B_max5,2025-05-12 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
177,SUI/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-10 00:00:00+00:00,2025-07-29 00:00:00+00:00,3.4909,3.8128,3.0230963636363635,0.4678036363636364,midline_exit,19,0.6881092299799455,9.221117763327523,-0.4080772041105049,2.0365382522581346,139,T5_LINREG_B_max5,2025-07-10 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
1,1INCH/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-11 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.2955,0.2694127272727272,0.2694127272727272,0.0260872727272727,initial_stop,13,-1.0000000000000009,-8.828180279956932,-1.2266517981600216,3.683788681349319,140,T5_LINREG_B_max5,2025-07-11 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
18,ADA/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-11 00:00:00+00:00,2025-07-29 00:00:00+00:00,0.7094,0.7828,0.6332145454545455,0.0761854545454545,midline_exit,18,0.9634384993556396,10.34677191993234,-0.2756431673905782,2.9913846594434634,141,T5_LINREG_B_max5,2025-07-11 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
35,ALGO/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-11 00:00:00+00:00,2025-07-28 00:00:00+00:00,0.2182,0.2651,0.1941054545454545,0.0240945454545454,midline_exit,17,1.9464986417144576,21.494042163153072,-0.240718382130999,4.889073347419258,142,T5_LINREG_B_max5,2025-07-11 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
67,ARDR/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-12 00:00:00+00:00,2025-07-31 00:00:00+00:00,0.09156,0.09595,0.0785909090909091,0.0129690909090909,midline_exit,19,0.3384971260339261,4.7946701616426335,-0.5204682461797285,5.778354128697603,143,T5_LINREG_B_max5,2025-07-12 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
69,ARK/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-12 00:00:00+00:00,2025-07-14 00:00:00+00:00,0.4951,0.4466090909090909,0.4466090909090909,0.048490909090909,initial_stop,2,-1.0,-9.794164631571212,-1.3053993250843638,0.0,144,T5_LINREG_B_max5,2025-07-12 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
106,AVA/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-15 00:00:00+00:00,2025-07-28 00:00:00+00:00,0.6348,0.5918,0.5634363636363636,0.0713636363636363,midline_exit,13,-0.6025477707006375,-6.773787019533717,-0.9150318471337584,0.7496815286624202,145,T5_LINREG_B_max5,2025-07-15 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
108,AVAX/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-17 00:00:00+00:00,2025-07-30 00:00:00+00:00,23.91,23.31,21.39763636363637,2.5123636363636352,midline_exit,13,-0.238818931828051,-2.5094102885821923,-0.6010276451005944,1.3811694890722248,146,T5_LINREG_B_max5,2025-07-17 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
127,BNB/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-17 00:00:00+00:00,2025-08-01 00:00:00+00:00,720.65,757.08,688.1394545454546,32.51054545454544,midline_exit,15,1.1205594827971923,5.055158537431503,-0.0590577602791809,4.320136682922467,147,T5_LINREG_B_max5,2025-07-17 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
141,DOGE/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-18 00:00:00+00:00,2025-07-28 00:00:00+00:00,0.2358,0.22615,0.2126094545454545,0.0231905454545454,midline_exit,10,-0.4161178536707758,-4.09245122985582,-0.6446592655314086,2.2293567911688137,148,T5_LINREG_B_max5,2025-07-18 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
184,TRX/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-18 00:00:00+00:00,2025-07-21 00:00:00+00:00,0.3261,0.3120490909090909,0.3120490909090909,0.014050909090909,initial_stop,3,-1.000000000000001,-4.308773103621322,-1.0746635610766042,0.1209886128364373,149,T5_LINREG_B_max5,2025-07-18 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
11,ACH/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-20 00:00:00+00:00,2025-07-22 00:00:00+00:00,0.02702,0.0244283636363636,0.0244283636363636,0.0025916363636363,initial_stop,2,-0.9999999999999994,-9.591548348025023,-1.0688227865862208,0.4900378841027082,150,T5_LINREG_B_max5,2025-07-20 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
172,SOL/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-21 00:00:00+00:00,2025-07-25 00:00:00+00:00,195.72,178.76945454545455,178.76945454545455,16.95054545454545,initial_stop,4,-1.0,-8.660609776489602,-1.1852125970738412,0.624168704680998,151,T5_LINREG_B_max5,2025-07-21 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
13,ACM/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-27 00:00:00+00:00,2025-08-06 00:00:00+00:00,0.996,0.89,0.8748,0.1212,midline_exit,10,-0.8745874587458744,-10.642570281124495,-0.9735973597359736,1.27062706270627,153,T5_LINREG_B_max5,2025-07-27 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
21,ADX/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-27 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.1336,0.122650909090909,0.122650909090909,0.0109490909090909,initial_stop,5,-1.0,-8.195427327163852,-1.232979076718698,1.3151776818332774,154,T5_LINREG_B_max5,2025-07-27 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
86,ATM/USDT,1d,LONG,ema200_price,55,3.0,2.0,2025-07-27 00:00:00+00:00,2025-07-30 00:00:00+00:00,1.508,1.3566181818181815,1.3566181818181815,0.1513818181818182,initial_stop,3,-1.0000000000000004,-10.038582107547631,-1.0965649771799175,4.3069901513331725,155,T5_LINREG_B_max5,2025-07-27 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
31,ALCX/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,17.63,24.09,15.820181818181815,1.8098181818181815,midline_exit,29,3.5694193289130003,36.64208735110608,-0.276270845891099,6.696805304400242,48,T5_LINREG_B_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
34,ALGO/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1454,0.416,0.13268,0.0127199999999999,midline_exit,29,21.273584905660385,186.1072902338377,-0.4795597484276727,36.83176100628933,49,T5_LINREG_B_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
107,AVAX/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,31.89,45.02,28.73109090909091,3.158909090909092,midline_exit,29,4.156498215724645,41.1727814361869,-0.4115344768044205,7.565903073558188,50,T5_LINREG_B_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
122,BCH/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-10 00:00:00+00:00,2024-11-13 00:00:00+00:00,441.3,404.9181818181818,404.9181818181818,36.38181818181819,initial_stop,3,-0.9999999999999996,-8.24423706816637,-1.0472263868065972,1.1351824087956022,51,T5_LINREG_B_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
132,BTC/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-10 00:00:00+00:00,2024-11-25 00:00:00+00:00,80370.01,93010.01,76067.05109090908,4302.9589090909085,midline_exit,15,2.937513526632879,15.727259459094256,-0.035789326194736,4.466229031236604,52,T5_LINREG_B_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
143,DOT/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,5.241,4.834672727272727,4.834672727272727,0.4063272727272727,initial_stop,4,-1.0000000000000002,-7.75285771278903,-1.3658940397350985,1.471720064435298,53,T5_LINREG_B_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
170,SOL/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-10 00:00:00+00:00,2024-11-25 00:00:00+00:00,210.07,234.18,192.83654545454544,17.233454545454546,midline_exit,15,1.3990230418636065,11.477126672061711,-0.5454507089804189,3.1520087778528016,54,T5_LINREG_B_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
175,SUI/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-10 00:00:00+00:00,2024-11-25 00:00:00+00:00,3.0331,3.1926,2.640616363636364,0.3924836363636363,midline_exit,15,0.4063863693217088,5.258646269493261,-0.5340350031964275,2.312962671286817,55,T5_LINREG_B_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
193,XRP/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-10 00:00:00+00:00,2024-12-12 00:00:00+00:00,0.5884,2.3384,0.543850909090909,0.0445490909090909,midline_exit,32,39.28250755040403,297.4167233174711,-0.406293363807036,52.09533915598723,56,T5_LINREG_B_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
6,ACH/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-11 00:00:00+00:00,2024-11-15 00:00:00+00:00,0.02364,0.0206592727272727,0.0206592727272727,0.0029807272727272,initial_stop,4,-1.0000000000000004,-12.608829410859869,-1.1540807612541182,0.2885201903135292,57,T5_LINREG_B_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
50,AMP/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-11 00:00:00+00:00,2024-12-16 00:00:00+00:00,0.004487,0.009721,0.0039316181818181,0.0005553818181818,midline_exit,35,9.424147187847838,116.6480944952084,-0.938093367380344,18.029038171937408,58,T5_LINREG_B_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
51,ANKR/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-11 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.03039,0.04447,0.027204909090909,0.0031850909090909,midline_exit,28,4.420595958442745,46.33102994406055,-0.8885146706245003,10.552289074095215,59,T5_LINREG_B_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
58,APT/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,13.72,12.216105454545454,12.216105454545454,1.5038945454545456,initial_stop,1,-1.0000000000000004,-10.961330506228473,-1.4695179304158177,0.0199482072002142,60,T5_LINREG_B_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
65,ARDR/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-11 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.10463,0.10856,0.0872514545454545,0.0173785454545454,midline_exit,28,0.2261409051913541,3.756092898786201,-0.9540499257182312,2.0231842815592893,61,T5_LINREG_B_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
114,AXS/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,5.824,5.2431636363636365,5.2431636363636365,0.5808363636363637,initial_stop,2,-0.9999999999999994,-9.97315184815184,-1.4083140299254984,0.2616916045827335,62,T5_LINREG_B_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
124,BNB/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,659.63,618.2612727272727,618.2612727272727,41.36872727272727,initial_stop,1,-0.9999999999999996,-6.271504824329888,-1.1996984986463204,0.1878230371646562,63,T5_LINREG_B_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
151,ICP/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,9.488,8.425781818181818,8.425781818181818,1.0622181818181813,initial_stop,2,-1.0000000000000002,-11.195385558791958,-1.3452980041765097,0.1760466947382847,64,T5_LINREG_B_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
165,NEAR/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-11 00:00:00+00:00,2024-12-09 00:00:00+00:00,5.562,6.503,4.867636363636364,0.6943636363636363,midline_exit,28,1.355197695731867,16.918374685364967,-0.8885833987954963,3.862529457973291,65,T5_LINREG_B_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
144,DOT/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,5.787,8.468,5.280381818181818,0.5066181818181819,midline_exit,23,5.291953775480907,46.327976499049605,-0.9533807062876822,11.570844099913865,72,T5_LINREG_B_max8,2024-11-16 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
152,ICP/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-22 00:00:00+00:00,2024-12-09 00:00:00+00:00,11.27,11.945,10.097963636363636,1.1720363636363635,midline_exit,17,0.5759206974651739,5.989352262644188,-0.7448574353882903,3.674800657751855,74,T5_LINREG_B_max8,2024-11-22 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
0,1INCH/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.377,0.4751,0.3375345454545455,0.0394654545454545,midline_exit,16,2.4857182345895152,26.02122015915121,-0.4434257808900769,6.481617985810376,75,T5_LINREG_B_max8,2024-11-23 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
7,ACH/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.02625,0.02913,0.0227681818181818,0.0034818181818181,midline_exit,16,0.8271540469973893,10.971428571428564,-0.3618798955613579,3.8657963446475208,76,T5_LINREG_B_max8,2024-11-23 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
79,ASTR/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.0767,0.0684054545454545,0.0684054545454545,0.0082945454545454,initial_stop,16,-1.0000000000000004,-10.814270475287424,-1.6878562034195528,2.2062691801841297,77,T5_LINREG_B_max8,2024-11-23 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
100,AUDIO/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1651,0.1899,0.14266,0.0224399999999999,midline_exit,16,1.1051693404634588,15.021199273167785,-0.5213903743315503,3.614081996434938,78,T5_LINREG_B_max8,2024-11-23 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
116,AXS/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.886,7.634,6.142509090909091,0.7434909090909091,midline_exit,16,1.006064755942483,10.862619808306718,-0.1802308520003917,4.663137043920571,79,T5_LINREG_B_max8,2024-11-23 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
189,UNI/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-23 00:00:00+00:00,2024-12-16 00:00:00+00:00,10.733,16.233,9.413872727272729,1.3191272727272725,midline_exit,23,4.169423310177528,51.2438274480574,-0.555670415701842,6.623318447458375,80,T5_LINREG_B_max8,2024-11-23 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
29,AI/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-24 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.6297,0.5453363636363637,0.5453363636363637,0.0843636363636363,initial_stop,2,-0.9999999999999996,-13.397433121111057,-1.4307112068965526,0.0035560344827582,81,T5_LINREG_B_max8,2024-11-24 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
38,ALICE/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-24 00:00:00+00:00,2024-11-26 00:00:00+00:00,1.506,1.3104727272727272,1.3104727272727272,0.1955272727272727,initial_stop,2,-1.0000000000000002,-12.983218640589168,-1.0944764738701875,0.1329737771991818,82,T5_LINREG_B_max8,2024-11-24 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
80,ATA/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-24 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1155,0.1191,0.1007727272727272,0.0147272727272727,midline_exit,15,0.2444444444444438,3.116883116883118,-0.9438271604938276,2.566666666666665,83,T5_LINREG_B_max8,2024-11-24 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
102,AVA/USDT,1d,LONG,ema200_price,55,3.0,2.0,2024-11-24 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.5852,0.5245672727272728,0.5245672727272728,0.0606327272727272,initial_stop,2,-1.0000000000000004,-10.36102653327534,-1.0621326616288838,0.1368897685018587,84,T5_LINREG_B_max8,2024-11-24 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
